47.81100|-8.92214
48.05967|-10.48111
48.13796|39.31892
48.20233|-5.22469
48.21363|4.70703
48.38350|-25.72517
48.53771|-2.82294
48.83792|41.35542
49.17907|41.32497
49.24479|31.56725
49.30496|-32.57589
49.32744|-41.10807
49.56527|41.85775
49.56688|-66.49825
49.70754|-1.97333
49.74229|41.47001
49.80925|-19.10000
49.83871|41.49064
49.85517|-49.59972
49.86142|41.54053
49.92117|-19.41136
49.95067|41.51170
49.96324|-26.06044
49.96454|41.57353
49.97563|41.56339
50.02546|41.63003
50.02900|-52.18553
50.05050|41.36700
50.06467|41.39867
50.14721|-18.71533
50.26429|-37.10169
50.40191|41.39282
50.41650|41.36056
50.52733|-15.40006
50.67383|-37.20823
50.68453|-37.10369
50.98500|-36.46467
51.10654|-21.54403
51.20228|-21.33623
51.20292|-3.04228
51.33478|-36.38495
51.41621|-52.78550
51.51079|-17.59150
51.57188|-21.33522
51.63412|-35.71356
51.99342|-37.15000
52.02483|-8.38861
52.02742|-32.28611
52.08196|-31.06817
52.64575|-34.85394
52.78383|-33.62864
52.86459|4.38082
52.88079|-51.90483
53.01258|-20.81917
53.30246|-50.41425
53.32117|-13.66414
53.40155|-36.14040
53.41530|-5.08940
53.42446|-21.47864
53.44879|-19.49206
53.47367|-31.19411
53.57679|39.35684
53.75559|-24.93323
53.81912|-35.22625
53.82008|-35.26567
54.01646|-35.44119
54.11497|-34.97622
54.13200|-35.29519
54.19243|-35.99941
54.19788|-34.73961
54.23775|-35.50664
54.28733|-35.19503
54.29908|-35.74559
54.37020|-24.50030
54.41350|-18.33947
54.62094|-35.45066
54.62396|-23.02752
54.66075|-18.42797
54.68696|-44.10061
54.71633|-35.59439
54.71721|-26.33783
54.77883|-18.29228
54.79515|-22.38875
54.84104|-22.72469
54.84708|-31.32142
54.87848|-18.68807
55.04942|-18.58011
55.17546|-37.51083
55.23692|-22.56447
55.43607|-18.26698
55.48925|-4.70486
55.50646|-47.22208
55.54779|-29.89333
55.58093|-35.39256
55.62200|-13.48803
55.70463|-22.10836
55.90450|-35.85303
56.13300|-44.64483
56.20813|-21.92056
56.26212|-18.26603
56.32117|76.63831
56.32179|-23.00247
56.34296|-18.63364
56.42967|-4.09158
56.57921|-34.94356
56.61354|-3.96878
56.77004|-33.70986
56.85959|-68.22058
57.11308|-16.39289
57.28225|-48.85819
57.45600|-71.63539
58.19850|-47.47753
58.61854|-35.96714
58.66235|-20.50268
59.36429|-46.21070
59.59092|-44.46625
59.90408|-67.63425
59.95488|-84.09386
60.97617|-43.34886
61.01133|-54.10006
61.11336|-2.18858
61.70717|-21.17264
62.03167|-17.19289
62.07887|-21.05197
62.10058|-47.89703
62.25779|-45.51753
62.46600|-56.11844
62.74942|-56.48044
62.99717|-32.85081
63.01804|-32.87422
63.18021|-57.73797
63.41963|-31.64542
63.65225|-56.06081
63.93804|-55.59225
64.04363|-55.78014
64.10225|-60.20681
64.39904|-62.78367
64.43679|-50.16444
64.90802|2.40946
65.00175|-54.93781
65.28646|-48.25478
65.30679|-21.84614
65.49508|-56.97475
65.53725|-43.62956
65.67838|-40.60092
65.86292|75.29558
66.18733|-54.94200
66.90879|-55.02781
66.97904|-55.05772
67.09067|-47.81589
67.16525|70.34722
67.66641|0.66158
67.68239|0.66471
67.68933|0.86367
67.70441|64.84794
67.91471|-54.60228
67.91642|-5.08625
68.17387|-43.71589
68.20454|71.88311
68.49939|-8.57888
68.76663|73.26242
69.00433|19.95033
69.02750|-3.14875
69.15266|-3.18882
69.15563|-0.14361
69.27608|-3.30350
70.03283|-0.54753
70.36741|-2.85796
70.40212|-1.80903
70.43421|-7.08619
70.56050|-20.43477
70.72879|0.61858
71.11875|75.63975
71.42708|-59.24718
71.44729|-2.39283
71.62479|-4.78878
72.13682|-6.56996
72.15475|-6.31997
72.30158|-29.20711
72.39179|0.25286
72.61146|-61.34547
73.12925|-62.98578
73.20505|1.25910
73.21729|-59.74225
73.55625|-53.36106
73.65975|3.26797
73.84886|-20.57116
74.23464|-4.86577
74.33804|78.18883
74.72754|-0.48892
74.73217|-63.29822
74.83787|5.61831
74.92458|-7.75525
74.99083|-26.02222
75.40733|-4.25789
75.52088|-69.56828
75.53954|-8.24086
75.67729|-61.14006
75.80487|-22.83311
75.90429|1.57333
76.08004|-63.58214
76.24179|-81.31069
76.31021|-37.98075
76.32529|-9.14714
76.36073|-49.56796
76.36292|-11.87153
76.60717|-31.95422
76.63858|-17.58583
76.73418|-59.72398
76.92642|-37.51306
76.94542|-16.29361
77.67921|0.40831
77.69571|-31.59711
77.92029|-14.78936
77.99719|-32.97262
78.01387|-15.68781
79.03787|-54.10467
79.28771|-64.95975
79.95096|-32.14275
80.64354|-11.49953
80.64729|-79.85181
80.89386|-69.75613
81.48667|-46.72847
81.69837|-63.76003
82.00805|-5.31076
82.05883|-16.12436
82.09650|76.66375
83.20138|-14.06278
83.34067|-21.94578
85.46300|-64.30114
85.51937|69.37844
86.69775|-16.78261
86.75787|-34.25061
86.76971|-51.55292
88.72338|46.43934
88.86900|-76.92025
88.94308|-69.56081
89.78183|78.50967
90.28255|-23.67264
91.87442|-61.80758
92.00925|-21.74669
92.09946|-52.51231
92.53971|-34.10621
93.04021|-21.80594
93.26133|-27.72983
93.90152|71.03753
93.99933|-26.76547
94.65712|78.35703
95.41575|-27.23375
95.98000|78.53011
96.49158|-22.00483
96.73183|59.08008
97.89763|74.43353
100.18004|-58.52458
100.40289|-50.96620
100.56472|75.62573
100.77516|-74.23637
100.87821|-72.59461
101.10246|-63.71733
101.20462|-27.63861
101.63158|60.34039
101.92879|-26.75436
101.94083|74.48167
102.15571|-64.27320
102.21162|-64.33553
102.53607|60.84581
102.72337|33.47867
102.73717|33.43758
103.47483|-40.86261
103.87858|69.56306
103.89882|39.76442
104.39633|-45.81197
104.76175|80.00347
105.65083|-42.06856
105.66834|-28.69724
106.08458|64.02028
106.42512|50.58106
107.08558|18.78025
107.28337|48.61543
107.30016|20.60291
107.32533|20.63597
107.63563|75.32667
107.79513|50.17475
108.11940|47.16669
108.57267|84.38228
108.88033|-29.35903
108.88462|64.92619
109.01538|64.70892
109.15721|-62.34372
109.16275|-35.37344
110.33325|-69.00147
110.80167|58.06478
110.97813|-27.52906
111.11621|61.69389
111.23675|-9.65931
111.76687|80.17808
111.80983|85.75456
112.07296|-62.35292
112.22777|69.21579
112.26937|33.86097
112.55038|-62.25264
112.57663|79.87253
113.08322|85.70950
113.13213|-84.07233
113.48438|-50.44303
113.71317|-69.28414
114.09933|-69.53083
114.11742|-47.63556
114.21417|65.60256
114.23621|35.24197
115.16370|39.23331
115.24279|55.42711
115.63666|49.80965
116.31687|-71.41042
116.72098|39.03185
116.87138|60.93351
117.70796|74.35769
117.97808|73.01569
118.58654|4.45969
118.96467|-52.30678
119.18827|39.92790
119.21788|60.34939
119.48536|25.16086
119.50183|52.86170
119.56429|-49.85425
119.58527|25.14921
119.87380|27.02644
120.09845|39.83042
120.44158|56.55386
120.47171|50.73711
120.60280|9.41356
120.69611|-12.31785
120.78270|23.39182
121.40850|-11.42703
122.03996|39.15744
122.20571|57.76961
122.56325|33.95663
122.80619|25.20679
123.22564|55.67207
123.31100|45.98981
123.49546|45.74214
123.55899|21.35547
123.66715|49.06171
123.75038|73.57897
123.99624|23.19962
124.35750|21.68549
124.47288|23.47214
124.69158|-25.36975
124.74313|57.80305
124.77075|70.72003
124.80317|20.51074
124.83555|50.00963
124.90783|21.11431
124.95133|22.03144
125.09857|21.13147
125.14869|21.06780
125.35112|-13.31786
125.41808|73.98836
125.68102|22.55308
125.68731|24.29693
125.79700|22.66458
126.00650|21.02732
126.20950|73.41203
126.25832|-0.59140
126.30029|20.33475
126.86049|17.28408
126.92510|21.47911
127.50704|17.25986
127.92069|-4.11801
128.01458|24.01092
128.04710|22.56056
128.34517|-22.97367
128.82222|28.47342
128.89196|-1.85014
129.60032|25.75464
130.18488|-4.12172
130.90866|50.20556
131.02466|49.79386
131.81592|72.98564
131.99071|73.53919
132.01908|74.09886
132.10579|73.96717
132.29946|60.22111
132.34121|19.07497
133.17220|33.42174
133.38642|51.31367
133.42608|73.49094
133.61279|-3.06703
133.69307|39.53868
133.72518|49.16040
133.89463|58.73440
133.90721|78.22308
134.03354|-3.36011
134.24695|51.34744
134.25467|-24.67375
134.33544|2.92131
134.39950|3.09022
134.77393|53.77167
134.87698|44.91390
135.66100|25.93453
136.33883|18.31311
136.38795|-19.20710
136.43859|36.35460
136.70437|-15.49978
136.88971|60.47933
137.02583|78.08517
137.07278|21.44334
137.39045|33.12353
137.58383|7.03794
137.70608|-8.89069
137.86467|-14.81683
137.90625|60.03722
138.06047|44.95484
138.08125|-24.17261
138.10156|35.02754
138.35304|79.18733
138.39830|12.44081
138.42925|76.47533
138.52130|40.11370
138.90179|-63.06964
139.04629|-16.31272
139.08229|-23.63325
139.20838|20.19850
139.27885|20.06970
139.34497|41.99973
139.47046|-22.35467
139.52362|-12.09554
139.65296|-38.01008
139.82749|69.20325
139.94526|33.74974
140.00904|1.03829
140.04096|-16.52606
140.08504|64.10278
140.36454|-11.90950
140.43992|64.25794
140.45003|40.15126
140.51098|50.97652
140.51874|71.84402
140.85021|-63.81256
140.87588|-23.16144
141.07721|34.51349
141.15717|49.35706
141.16946|-25.09269
141.42724|11.43214
141.44721|11.42458
141.54804|-76.62633
141.58196|-28.03508
141.73596|-24.78303
141.80246|-11.64342
142.11033|-60.80178
142.39398|62.49055
142.57083|-30.38503
142.72037|-14.73578
142.90300|-16.73466
143.04212|21.50083
143.33963|-33.03350
143.44213|10.15244
143.51159|10.10858
143.68150|-21.92781
143.74001|21.70527
144.18687|-21.12814
144.43395|2.76082
144.78316|34.00633
145.10029|14.92264
145.22473|5.16581
145.31924|35.88227
145.51373|0.33644
145.63867|-3.69914
145.64644|58.85126
145.72596|31.84739
145.79987|-9.61239
145.80003|31.92871
145.92125|-20.47719
146.05429|-28.84889
146.06683|-21.27800
146.35508|-18.37392
146.41162|-31.19108
146.42280|4.94185
146.42521|-14.32638
146.45138|-14.36831
146.57150|5.70880
146.57775|-30.43747
146.70883|22.01396
146.81442|67.91639
147.15021|33.42150
147.18180|44.08144
147.53400|-73.92219
147.59262|72.27864
147.81438|-32.75256
148.03397|29.23621
148.27975|16.67767
148.42033|1.57964
148.61638|-18.63889
148.63700|-28.29819
148.82526|4.27002
148.88822|69.06529
148.91917|72.20356
148.96969|69.67938
149.52894|10.35978
149.58783|32.36989
149.60254|-26.92667
149.78608|-34.22522
149.86025|30.74639
149.87158|-19.49228
149.87308|-22.82628
149.92172|35.39281
149.98237|-29.61697
150.00042|5.33222
150.02429|-31.55286
150.05954|-19.63696
150.12596|-2.96901
150.13196|-31.24500
150.17015|-31.66454
150.48010|72.17034
150.49085|55.67979
150.54613|72.12540
150.56956|24.71110
150.62096|-31.67742
150.77867|-26.15958
150.82946|68.73392
150.96621|-27.57086
150.98897|40.75693
151.02188|31.18546
151.30825|-7.71858
151.34600|-34.21994
151.41400|80.28569
151.42333|-7.98150
151.45067|-67.37797
151.63905|-29.93486
151.66625|-19.22158
151.83184|10.36181
152.04196|53.08347
152.11708|12.30639
152.21067|-67.03086
152.28117|-29.06431
152.54112|-12.43378
152.55388|-67.00508
152.64738|-39.14264
152.66636|20.07018
152.75333|-4.69278
152.82444|0.44241
153.17187|3.12936
153.26232|-1.61460
153.38161|22.73756
153.44074|3.42497
153.46050|38.76490
153.50842|-35.13558
153.56271|3.46608
153.67546|-28.87206
154.07799|-33.56379
154.14224|21.12305
154.22355|73.40075
154.41069|21.68825
154.44944|21.87333
154.52347|21.83229
154.57026|41.42405
154.60375|21.89397
154.65229|-17.98253
154.89096|-26.69889
154.92204|-25.81475
154.97897|45.54962
155.39617|-34.26681
155.42163|-34.69678
155.64379|19.88703
155.66969|46.23870
155.86253|19.89852
155.87741|19.86505
156.02708|70.88222
156.27038|17.16358
156.37017|-39.82756
156.55783|-45.73514
156.63450|-39.94394
156.82662|28.50744
156.93654|-40.43503
156.96362|-43.90375
157.07492|-31.51803
157.09783|68.41214
157.19633|-35.65808
157.22308|-31.60894
157.22321|-35.60553
157.27662|-35.59519
157.30567|-44.12292
157.33310|29.49183
157.46454|-34.91164
157.50275|-35.32547
157.54445|-3.16365
157.60358|70.05022
157.61038|-35.35950
157.62154|-35.61064
157.64596|70.61867
157.71583|-36.73697
157.74833|-34.56294
157.76000|-28.71664
157.79833|-46.25128
157.87492|24.86944
157.91729|-45.48314
157.96704|-34.85369
158.07196|27.66878
158.08208|56.08528
158.23104|28.51172
158.39933|-27.45444
158.53096|-35.32339
158.78450|-43.69181
158.84667|-24.75414
158.84688|-28.31406
159.04895|-27.16219
159.06771|37.32469
159.09333|-27.43814
159.14875|-27.51844
159.17842|-27.52833
159.22033|-32.34836
159.23350|21.88214
159.31463|-41.62756
159.33014|-27.19229
159.44772|-27.08170
159.69108|53.50338
159.78941|41.68668
159.81200|-30.29783
159.82608|-26.83997
159.95763|-36.03617
160.08587|-36.41111
160.13790|-46.19123
160.29767|-37.14367
160.37998|37.31285
160.49912|-28.77669
160.49926|-36.93534
160.50958|-33.24544
160.53142|13.74700
160.69396|-36.35267
160.76225|-36.36239
160.87979|24.92222
160.88758|-36.41069
160.94671|-24.36797
160.96058|-38.26325
160.99042|11.70381
161.05096|6.75878
161.06223|22.37118
161.10179|-32.20978
161.10792|-25.37708
161.12154|-11.20792
161.34338|55.96038
161.55246|1.81328
161.64564|13.75086
161.65360|63.22424
161.69058|11.81994
161.71750|12.74417
161.75329|-9.94131
161.79167|72.83967
161.92638|13.98592
161.95662|12.58162
162.01817|-31.53336
162.07036|12.62927
162.11629|12.53319
162.45879|32.98286
162.61029|-12.84461
162.72200|13.41213
162.80971|5.84003
162.81753|27.97510
162.92748|43.71262
163.04752|32.95043
163.12971|36.61878
163.14896|22.93414
163.22358|-32.92761
163.27483|-40.32906
163.64786|56.99069
163.66333|54.30486
163.66671|-21.06664
163.80567|-26.14075
164.78755|61.53068
164.86400|46.12239
165.07737|13.90122
165.09945|28.97514
165.79671|27.97250
165.84904|-23.08678
165.94200|-23.24550
166.01225|28.03681
166.11381|38.20883
166.45242|-0.03586
166.69788|72.56858
166.78146|-37.17264
167.38387|-37.34964
167.47246|-23.72594
167.48308|10.72083
167.49017|-37.53916
167.64496|-49.10261
167.65158|-37.54758
167.70237|-37.44786
167.73538|-35.98347
167.73697|53.38777
167.82737|-36.87553
167.87904|55.67411
168.24450|72.87931
168.32121|-26.75484
168.37000|22.15167
168.48542|12.30108
168.65417|12.81767
168.66279|-33.90675
168.77586|14.78702
168.86231|18.11039
169.00400|-33.96803
169.19414|18.01716
169.22766|18.05176
169.24563|18.14868
169.26763|-49.20150
169.26908|-34.95531
169.37573|4.55557
169.46192|-26.13442
169.47246|-40.59364
169.56879|-32.81406
169.60530|58.78628
169.65045|58.00000
169.73298|13.09236
169.83984|57.75782
170.01588|18.35684
170.05155|67.24157
170.06235|12.99154
170.07071|13.58968
170.07075|2.96439
170.10432|-10.28178
170.16487|-10.25736
170.26198|53.16957
170.27854|3.23483
170.42950|20.16955
170.57455|59.07451
170.72757|16.59003
170.99277|38.56234
171.10104|3.32500
171.18197|38.76285
171.22050|-13.57239
171.26029|-9.79539
171.62417|16.86319
171.79665|17.03017
171.92165|66.58984
171.93321|17.22418
172.01671|-36.54272
172.04595|25.66117
172.20990|20.79501
172.37050|24.09343
172.43512|-36.39131
172.53108|9.27664
172.88329|-30.30775
172.88367|-2.30919
173.05608|0.81928
173.08999|0.80400
173.14522|53.06792
173.33801|47.02921
173.45552|53.12555
173.55808|-9.84567
173.75667|54.85050
173.88546|-37.95639
173.95329|54.52389
174.20007|54.29356
174.43550|-49.17706
174.47458|21.98139
174.79821|-49.41475
174.92730|31.90929
174.93605|31.93119
175.07059|17.72805
175.07827|17.76536
175.23225|-44.48125
175.24483|11.47114
175.31929|47.69082
175.32774|36.54680
175.41373|24.80050
175.45017|20.10364
175.48900|-6.15567
175.53794|20.31567
175.59888|10.26415
175.62258|18.33278
175.88098|22.72544
175.95446|19.96844
176.00896|19.94981
176.05732|57.94823
176.11804|16.55811
176.26618|19.97368
176.27087|19.60632
176.37343|19.40016
176.44209|19.77394
176.45442|13.76669
176.53208|47.49435
176.55077|20.39165
176.69371|-27.92217
176.69658|20.67542
176.77332|19.83718
176.81838|-37.54953
176.89321|55.96722
177.01398|30.35933
177.20983|59.41566
177.24776|35.01605
177.26678|59.43268
177.27045|-9.72983
177.28942|27.02204
177.30508|-29.27675
177.31404|56.08436
177.51856|26.47924
177.66225|55.35386
177.68930|51.82466
177.72081|38.88028
177.75706|-28.80602
177.77864|55.07875
177.94843|48.68314
178.15300|23.58257
178.17757|20.63131
178.19353|20.98927
178.20604|44.12072
178.23066|36.98633
178.30721|60.67556
178.33467|20.75172
178.41929|-3.99653
178.42384|47.85871
178.45382|52.32677
178.48811|-23.16418
178.64033|58.36704
178.66708|-13.97503
178.74463|58.49364
178.81108|-37.69631
178.93787|55.32074
179.04300|60.52253
179.24121|-19.85511
179.33717|25.19539
179.39816|55.45867
179.39992|53.37453
179.40361|32.27762
179.43374|32.29407
179.48389|55.45359
179.52179|27.87886
179.54236|25.12226
179.57100|28.19250
179.63021|-18.34683
179.63075|43.94658
179.64186|42.73404
179.68597|28.28949
179.71751|42.72247
179.85496|50.96169
179.87571|-19.26522
180.09844|-1.10009
180.13675|20.07394
180.14475|-17.84261
180.36147|61.89578
180.55084|62.13722
180.59329|29.86134
180.67599|1.97681
180.72479|-16.37361
180.79006|44.53133
181.00324|52.58827
181.01596|31.89581
181.02573|20.23509
181.04648|18.44342
181.11277|1.89597
181.21595|26.99252
181.34463|50.35295
181.39246|50.53903
181.50471|47.47844
181.53522|49.58268
181.66235|28.17421
181.66987|-29.76022
181.68667|-29.76831
181.76305|43.06572
181.78946|-40.20817
181.90479|2.69050
181.98921|-30.33947
182.02508|65.17414
182.04008|10.37889
182.04546|-15.80344
182.04630|2.87828
182.13471|68.76761
182.22175|-9.03650
182.29171|29.17691
182.32372|29.92762
182.37408|43.68531
182.40027|42.53417
182.49417|46.45717
182.50633|39.88386
182.63574|39.40573
182.64021|30.40153
182.65625|16.03292
182.76821|50.48467
182.79236|20.17567
182.92558|-38.54850
182.96863|24.12367
183.07195|13.20519
183.07825|29.17940
183.19354|10.86597
183.21714|1.29969
183.32033|43.69858
183.34249|28.51098
183.43654|36.63403
183.44696|13.42481
183.45119|14.90033
183.47331|13.17285
183.53946|54.52683
183.68429|12.18076
183.76850|14.02897
183.77106|33.19733
183.82003|13.02398
183.86142|-38.14417
183.90651|23.98188
183.91321|36.32689
183.91400|13.90150
183.96208|47.09178
183.97683|13.14939
183.97723|6.40115
184.04880|47.88326
184.11383|-43.32425
184.14077|7.46209
184.17550|69.46258
184.28201|7.62440
184.28817|3.68306
184.29117|7.19158
184.29758|15.32398
184.31221|16.53139
184.35755|6.69007
184.37358|37.80711
184.37574|45.61930
184.39170|22.54015
184.40322|29.60801
184.45770|47.40920
184.49216|7.18591
184.49958|6.65419
184.53437|28.17539
184.70668|14.41651
184.73960|47.30397
184.84267|6.09868
184.84675|5.82522
184.87740|14.87765
184.89899|5.84675
184.89996|-26.14550
184.93848|12.79828
184.94673|5.28378
184.95612|5.46344
184.96080|29.61448
184.96275|-36.45950
184.98365|5.34333
185.02843|29.28076
185.07583|75.37083
185.08686|29.31094
185.08968|5.38639
185.15879|46.29167
185.30371|18.38239
185.31858|4.59571
185.32429|11.51044
185.38650|14.60617
185.41322|40.84893
185.41896|11.49992
185.42700|14.59831
185.47873|4.47365
185.51501|12.74092
185.61337|4.56628
185.63067|15.53792
185.63260|29.89589
185.72846|15.82182
185.77574|5.25034
185.89562|6.08175
185.89703|16.72236
185.91125|6.95408
185.91250|7.05400
185.97495|-3.44292
